mode,opcode,subopcode,target,classification,basis
upd9002op_repnc,0x57,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x58,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x59,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x5f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x60,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x61,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x62,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x63,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x64,-,_repnc,implemented,folded-root-target
upd9002op_repnc,0x65,-,_repc,implemented,folded-root-target
upd9002op_repnc,0x66,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x67,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x68,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x69,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x6f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x70,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x71,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x72,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x73,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x74,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x75,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x76,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x77,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x78,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x79,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x7f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x80,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x81,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x82,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x83,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x84,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x85,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x86,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x87,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x88,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x89,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x8f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x90,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x91,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x92,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x93,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x94,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x95,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x96,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x97,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x98,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x99,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9a,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9b,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9c,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9d,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9e,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0x9f,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa2,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa3,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa4,-,upd9002_repnc_movsb,implemented,folded-root-target
upd9002op_repnc,0xa5,-,upd9002_repnc_movsw,implemented,folded-root-target
upd9002op_repnc,0xa6,-,upd9002_repnc_cmpsb,implemented,folded-root-target
upd9002op_repnc,0xa7,-,upd9002_repnc_cmpsw,implemented,folded-root-target
upd9002op_repnc,0xa8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xa9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xaa,-,upd9002_repnc_stosb,implemented,folded-root-target
upd9002op_repnc,0xab,-,upd9002_repnc_stosw,implemented,folded-root-target
upd9002op_repnc,0xac,-,upd9002_repnc_lodsb,implemented,folded-root-target
upd9002op_repnc,0xad,-,upd9002_repnc_lodsw,implemented,folded-root-target
upd9002op_repnc,0xae,-,upd9002_repnc_scasb,implemented,folded-root-target
upd9002op_repnc,0xaf,-,upd9002_repnc_scasw,implemented,folded-root-target
upd9002op_repnc,0xb0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb2,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb3,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb4,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb5,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb6,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb7,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xb9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xba,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xbb,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xbc,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xbd,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xbe,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xbf,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc2,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc3,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc4,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc5,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc6,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc7,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xc9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xca,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xcb,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xcc,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xcd,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xce,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xcf,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd2,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd3,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd4,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd5,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd6,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd7,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xd9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xda,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xdb,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xdc,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xdd,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xde,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xdf,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe2,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe3,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe4,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe5,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe6,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe7,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xe9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xea,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xeb,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xec,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xed,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xee,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xef,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf0,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf1,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf2,-,_repne,implemented,folded-root-target
upd9002op_repnc,0xf3,-,_repe,implemented,folded-root-target
upd9002op_repnc,0xf4,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf5,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf6,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf7,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf8,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xf9,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xfa,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xfb,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xfc,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xfd,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xfe,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repnc,0xff,-,_reserved_repnc,known_target_gap,folded-root-target
upd9002op_repne,0x00,-,_add_ea_r8,implemented,folded-root-target
upd9002op_repne,0x01,-,_add_ea_r16,implemented,folded-root-target
upd9002op_repne,0x02,-,_add_r8_ea,implemented,folded-root-target
upd9002op_repne,0x03,-,_add_r16_ea,implemented,folded-root-target
upd9002op_repne,0x04,-,_add_al_data8,implemented,folded-root-target
upd9002op_repne,0x05,-,_add_ax_data16,implemented,folded-root-target
upd9002op_repne,0x06,-,_push_es,implemented,folded-root-target
upd9002op_repne,0x07,-,_pop_es,implemented,folded-root-target
upd9002op_repne,0x08,-,_or_ea_r8,implemented,folded-root-target
upd9002op_repne,0x09,-,_or_ea_r16,implemented,folded-root-target
upd9002op_repne,0x0a,-,_or_r8_ea,implemented,folded-root-target
upd9002op_repne,0x0b,-,_or_r16_ea,implemented,folded-root-target
upd9002op_repne,0x0c,-,_or_al_data8,implemented,folded-root-target
upd9002op_repne,0x0d,-,_or_ax_data16,implemented,folded-root-target
upd9002op_repne,0x0e,-,_push_cs,implemented,folded-root-target
upd9002op_repne,0x0f,-,_repne_0f_diagnostic_stop,implemented,folded-root-target
upd9002op_repne,0x10,-,_adc_ea_r8,implemented,folded-root-target
upd9002op_repne,0x11,-,_adc_ea_r16,implemented,folded-root-target
upd9002op_repne,0x12,-,_adc_r8_ea,implemented,folded-root-target
upd9002op_repne,0x13,-,_adc_r16_ea,implemented,folded-root-target
upd9002op_repne,0x14,-,_adc_al_data8,implemented,folded-root-target
upd9002op_repne,0x15,-,_adc_ax_data16,implemented,folded-root-target
upd9002op_repne,0x16,-,_push_ss,implemented,folded-root-target
upd9002op_repne,0x17,-,_pop_ss,implemented,folded-root-target
upd9002op_repne,0x18,-,_sbb_ea_r8,implemented,folded-root-target
upd9002op_repne,0x19,-,_sbb_ea_r16,implemented,folded-root-target
upd9002op_repne,0x1a,-,_sbb_r8_ea,implemented,folded-root-target
upd9002op_repne,0x1b,-,_sbb_r16_ea,implemented,folded-root-target
upd9002op_repne,0x1c,-,_sbb_al_data8,implemented,folded-root-target
upd9002op_repne,0x1d,-,_sbb_ax_data16,implemented,folded-root-target
upd9002op_repne,0x1e,-,_push_ds,implemented,folded-root-target
upd9002op_repne,0x1f,-,_pop_ds,implemented,folded-root-target
upd9002op_repne,0x20,-,_and_ea_r8,implemented,folded-root-target
upd9002op_repne,0x21,-,_and_ea_r16,implemented,folded-root-target
upd9002op_repne,0x22,-,_and_r8_ea,implemented,folded-root-target
upd9002op_repne,0x23,-,_and_r16_ea,implemented,folded-root-target
upd9002op_repne,0x24,-,_and_al_data8,implemented,folded-root-target
upd9002op_repne,0x25,-,_and_ax_data16,implemented,folded-root-target
upd9002op_repne,0x26,-,_repne_segprefix_es,implemented,folded-root-target
upd9002op_repne,0x27,-,_daa,implemented,folded-root-target
upd9002op_repne,0x28,-,_sub_ea_r8,implemented,folded-root-target
upd9002op_repne,0x29,-,_sub_ea_r16,implemented,folded-root-target
upd9002op_repne,0x2a,-,_sub_r8_ea,implemented,folded-root-target
upd9002op_repne,0x2b,-,_sub_r16_ea,implemented,folded-root-target
upd9002op_repne,0x2c,-,_sub_al_data8,implemented,folded-root-target
upd9002op_repne,0x2d,-,_sub_ax_data16,implemented,folded-root-target
upd9002op_repne,0x2e,-,_repne_segprefix_cs,implemented,folded-root-target
upd9002op_repne,0x2f,-,_das,implemented,folded-root-target
upd9002op_repne,0x30,-,_xor_ea_r8,implemented,folded-root-target
upd9002op_repne,0x31,-,_xor_ea_r16,implemented,folded-root-target
upd9002op_repne,0x32,-,_xor_r8_ea,implemented,folded-root-target
upd9002op_repne,0x33,-,_xor_r16_ea,implemented,folded-root-target
upd9002op_repne,0x34,-,_xor_al_data8,implemented,folded-root-target
upd9002op_repne,0x35,-,_xor_ax_data16,implemented,folded-root-target
upd9002op_repne,0x36,-,_repne_segprefix_ss,implemented,folded-root-target
upd9002op_repne,0x37,-,_aaa,implemented,folded-root-target
upd9002op_repne,0x38,-,_cmp_ea_r8,implemented,folded-root-target
upd9002op_repne,0x39,-,_cmp_ea_r16,implemented,folded-root-target
upd9002op_repne,0x3a,-,_cmp_r8_ea,implemented,folded-root-target
upd9002op_repne,0x3b,-,_cmp_r16_ea,implemented,folded-root-target
upd9002op_repne,0x3c,-,_cmp_al_data8,implemented,folded-root-target
upd9002op_repne,0x3d,-,_cmp_ax_data16,implemented,folded-root-target
upd9002op_repne,0x3e,-,_repne_segprefix_ds,implemented,folded-root-target
upd9002op_repne,0x3f,-,_aas,implemented,folded-root-target
upd9002op_repne,0x40,-,_inc_ax,implemented,folded-root-target
upd9002op_repne,0x41,-,_inc_cx,implemented,folded-root-target
upd9002op_repne,0x42,-,_inc_dx,implemented,folded-root-target
upd9002op_repne,0x43,-,_inc_bx,implemented,folded-root-target
upd9002op_repne,0x44,-,_inc_sp,implemented,folded-root-target
upd9002op_repne,0x45,-,_inc_bp,implemented,folded-root-target
upd9002op_repne,0x46,-,_inc_si,implemented,folded-root-target
upd9002op_repne,0x47,-,_inc_di,implemented,folded-root-target
upd9002op_repne,0x48,-,_dec_ax,implemented,folded-root-target
upd9002op_repne,0x49,-,_dec_cx,implemented,folded-root-target
upd9002op_repne,0x4a,-,_dec_dx,implemented,folded-root-target
upd9002op_repne,0x4b,-,_dec_bx,implemented,folded-root-target
upd9002op_repne,0x4c,-,_dec_sp,implemented,folded-root-target
upd9002op_repne,0x4d,-,_dec_bp,implemented,folded-root-target
upd9002op_repne,0x4e,-,_dec_si,implemented,folded-root-target
upd9002op_repne,0x4f,-,_dec_di,implemented,folded-root-target
upd9002op_repne,0x50,-,_push_ax,implemented,folded-root-target
upd9002op_repne,0x51,-,_push_cx,implemented,folded-root-target
upd9002op_repne,0x52,-,_push_dx,implemented,folded-root-target
upd9002op_repne,0x53,-,_push_bx,implemented,folded-root-target
upd9002op_repne,0x54,-,_push_sp,implemented,folded-root-target
upd9002op_repne,0x55,-,_push_bp,implemented,folded-root-target
upd9002op_repne,0x56,-,_push_si,implemented,folded-root-target
upd9002op_repne,0x57,-,_push_di,implemented,folded-root-target
upd9002op_repne,0x58,-,_pop_ax,implemented,folded-root-target
upd9002op_repne,0x59,-,_pop_cx,implemented,folded-root-target
upd9002op_repne,0x5a,-,_pop_dx,implemented,folded-root-target
upd9002op_repne,0x5b,-,_pop_bx,implemented,folded-root-target
upd9002op_repne,0x5c,-,_pop_sp,implemented,folded-root-target
upd9002op_repne,0x5d,-,_pop_bp,implemented,folded-root-target
upd9002op_repne,0x5e,-,_pop_si,implemented,folded-root-target
upd9002op_repne,0x5f,-,_pop_di,implemented,folded-root-target
upd9002op_repne,0x60,-,_pusha,implemented,folded-root-target
upd9002op_repne,0x61,-,_popa,implemented,folded-root-target
upd9002op_repne,0x62,-,_bound,implemented,folded-root-target
upd9002op_repne,0x63,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repne,0x64,-,_repnc,implemented,folded-root-target
upd9002op_repne,0x65,-,_repc,implemented,folded-root-target
upd9002op_repne,0x66,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repne,0x67,-,_reserved_no_int,known_target_gap,folded-root-target
upd9002op_repne,0x68,-,_push_data16,implemented,folded-root-target
upd9002op_repne,0x69,-,_imul_reg_ea_data16,implemented,folded-root-target
upd9002op_repne,0x6a,-,_push_data8,implemented,folded-root-target
upd9002op_repne,0x6b,-,_imul_reg_ea_data8,implemented,folded-root-target
upd9002op_repne,0x6c,-,upd9002_rep_insb,implemented,folded-root-target
upd9002op_repne,0x6d,-,upd9002_rep_insw,implemented,folded-root-target
upd9002op_repne,0x6e,-,upd9002_rep_outsb,implemented,folded-root-target
upd9002op_repne,0x6f,-,upd9002_rep_outsb,implemented,folded-root-target
upd9002op_repne,0x70,-,_jo_short,implemented,folded-root-target
upd9002op_repne,0x71,-,_jno_short,implemented,folded-root-target
upd9002op_repne,0x72,-,_jc_short,implemented,folded-root-target
upd9002op_repne,0x73,-,_jnc_short,implemented,folded-root-target
upd9002op_repne,0x74,-,_jz_short,implemented,folded-root-target
upd9002op_repne,0x75,-,_jnz_short,implemented,folded-root-target
upd9002op_repne,0x76,-,_jna_short,implemented,folded-root-target
upd9002op_repne,0x77,-,_ja_short,implemented,folded-root-target
upd9002op_repne,0x78,-,_js_short,implemented,folded-root-target
upd9002op_repne,0x79,-,_jns_short,implemented,folded-root-target
upd9002op_repne,0x7a,-,_jp_short,implemented,folded-root-target
upd9002op_repne,0x7b,-,_jnp_short,implemented,folded-root-target
upd9002op_repne,0x7c,-,_jl_short,implemented,folded-root-target
upd9002op_repne,0x7d,-,_jnl_short,implemented,folded-root-target
upd9002op_repne,0x7e,-,_jle_short,implemented,folded-root-target
upd9002op_repne,0x7f,-,_jnle_short,implemented,folded-root-target
upd9002op_repne,0x80,-,_calc_ea8_i8,implemented,folded-root-target
upd9002op_repne,0x81,-,_calc_ea16_i16,implemented,folded-root-target
upd9002op_repne,0x82,-,_calc_ea8_i8,implemented,folded-root-target
upd9002op_repne,0x83,-,_calc_ea16_i8,implemented,folded-root-target
upd9002op_repne,0x84,-,_test_ea_r8,implemented,folded-root-target
upd9002op_repne,0x85,-,_test_ea_r16,implemented,folded-root-target
upd9002op_repne,0x86,-,_xchg_ea_r8,implemented,folded-root-target
upd9002op_repne,0x87,-,_xchg_ea_r16,implemented,folded-root-target
upd9002op_repne,0x88,-,_mov_ea_r8,implemented,folded-root-target
upd9002op_repne,0x89,-,_mov_ea_r16,implemented,folded-root-target
upd9002op_repne,0x8a,-,_mov_r8_ea,implemented,folded-root-target
upd9002op_repne,0x8b,-,_mov_r16_ea,implemented,folded-root-target
upd9002op_repne,0x8c,-,_mov_ea_seg,implemented,folded-root-target
upd9002op_repne,0x8d,-,_lea_r16_ea,implemented,folded-root-target
upd9002op_repne,0x8e,-,_mov_seg_ea,implemented,folded-root-target
upd9002op_repne,0x8f,-,_pop_ea,implemented,folded-root-target
upd9002op_repne,0x90,-,_nop,implemented,folded-root-target
upd9002op_repne,0x91,-,_xchg_ax_cx,implemented,folded-root-target
upd9002op_repne,0x92,-,_xchg_ax_dx,implemented,folded-root-target
upd9002op_repne,0x93,-,_xchg_ax_bx,implemented,folded-root-target
upd9002op_repne,0x94,-,_xchg_ax_sp,implemented,folded-root-target
upd9002op_repne,0x95,-,_xchg_ax_bp,implemented,folded-root-target
upd9002op_repne,0x96,-,_xchg_ax_si,implemented,folded-root-target
upd9002op_repne,0x97,-,_xchg_ax_di,implemented,folded-root-target
upd9002op_repne,0x98,-,_cbw,implemented,folded-root-target
upd9002op_repne,0x99,-,_cwd,implemented,folded-root-target
upd9002op_repne,0x9a,-,_call_far,implemented,folded-root-target
upd9002op_repne,0x9b,-,_wait,implemented,folded-root-target
upd9002op_repne,0x9c,-,_pushf,implemented,folded-root-target
upd9002op_repne,0x9d,-,_popf,implemented,folded-root-target
upd9002op_repne,0x9e,-,_sahf,implemented,folded-root-target
upd9002op_repne,0x9f,-,_lahf,implemented,folded-root-target
upd9002op_repne,0xa0,-,_mov_al_m8,implemented,folded-root-target
upd9002op_repne,0xa1,-,_mov_ax_m16,implemented,folded-root-target
upd9002op_repne,0xa2,-,_mov_m8_al,implemented,folded-root-target
upd9002op_repne,0xa3,-,_mov_m16_ax,implemented,folded-root-target
upd9002op_repne,0xa4,-,upd9002_rep_movsb,implemented,folded-root-target
upd9002op_repne,0xa5,-,upd9002_rep_movsw,implemented,folded-root-target
upd9002op_repne,0xa6,-,upd9002_repne_cmpsb,implemented,folded-root-target
upd9002op_repne,0xa7,-,upd9002_repne_cmpsw,implemented,folded-root-target
upd9002op_repne,0xa8,-,_test_al_data8,implemented,folded-root-target
upd9002op_repne,0xa9,-,_test_ax_data16,implemented,folded-root-target
upd9002op_repne,0xaa,-,upd9002_rep_stosb,implemented,folded-root-target
upd9002op_repne,0xab,-,upd9002_rep_stosw,implemented,folded-root-target
upd9002op_repne,0xac,-,upd9002_rep_lodsb,implemented,folded-root-target
upd9002op_repne,0xad,-,upd9002_rep_lodsw,implemented,folded-root-target
upd9002op_repne,0xae,-,upd9002_repne_scasb,implemented,folded-root-target
upd9002op_repne,0xaf,-,upd9002_repne_scasw,implemented,folded-root-target
upd9002op_repne,0xb0,-,_mov_al_imm,implemented,folded-root-target
upd9002op_repne,0xb1,-,_mov_cl_imm,implemented,folded-root-target
upd9002op_repne,0xb2,-,_mov_dl_imm,implemented,folded-root-target
upd9002op_repne,0xb3,-,_mov_bl_imm,implemented,folded-root-target
upd9002op_repne,0xb4,-,_mov_ah_imm,implemented,folded-root-target
upd9002op_repne,0xb5,-,_mov_ch_imm,implemented,folded-root-target
upd9002op_repne,0xb6,-,_mov_dh_imm,implemented,folded-root-target
upd9002op_repne,0xb7,-,_mov_bh_imm,implemented,folded-root-target
upd9002op_repne,0xb8,-,_mov_ax_imm,implemented,folded-root-target
upd9002op_repne,0xb9,-,_mov_cx_imm,implemented,folded-root-target
upd9002op_repne,0xba,-,_mov_dx_imm,implemented,folded-root-target
upd9002op_repne,0xbb,-,_mov_bx_imm,implemented,folded-root-target
upd9002op_repne,0xbc,-,_mov_sp_imm,implemented,folded-root-target
upd9002op_repne,0xbd,-,_mov_bp_imm,implemented,folded-root-target
upd9002op_repne,0xbe,-,_mov_si_imm,implemented,folded-root-target
upd9002op_repne,0xbf,-,_mov_di_imm,implemented,folded-root-target
upd9002op_repne,0xc0,-,_shift_ea8_data8,implemented,folded-root-target
upd9002op_repne,0xc1,-,_shift_ea16_data8,implemented,folded-root-target
upd9002op_repne,0xc2,-,_ret_near_data16,implemented,folded-root-target
upd9002op_repne,0xc3,-,_ret_near,implemented,folded-root-target
upd9002op_repne,0xc4,-,_les_r16_ea,implemented,folded-root-target
upd9002op_repne,0xc5,-,_lds_r16_ea,implemented,folded-root-target
upd9002op_repne,0xc6,-,_mov_ea8_data8,implemented,folded-root-target
upd9002op_repne,0xc7,-,_mov_ea16_data16,implemented,folded-root-target
upd9002op_repne,0xc8,-,_enter,implemented,folded-root-target
upd9002op_repne,0xc9,-,fleave,implemented,folded-root-target
upd9002op_repne,0xca,-,_ret_far_data16,implemented,folded-root-target
upd9002op_repne,0xcb,-,_ret_far,implemented,folded-root-target
upd9002op_repne,0xcc,-,_int_03,implemented,folded-root-target
upd9002op_repne,0xcd,-,_int_data8,implemented,folded-root-target
upd9002op_repne,0xce,-,_into,implemented,folded-root-target
upd9002op_repne,0xcf,-,_iret,implemented,folded-root-target
